地名,規範碼,long,lat,朝代,行政區
鉅鹿,PL000000002006,114.919,36.985,北魏,北朝魏_相州
南晉陵寺,PL000000000178,0,0,,
西青園寺,PL000000000180,0,0,,
樂安寺,PL000000000181,0,0,,
石頭崗,PL000000000182,0,0,,
邸山寺,PL000000000183,0,0,,
招明寺,PL000000013236,120.578829,29.991451,,
齊明寺,PL000000013459,120.820574,29.589358,,
嶀山,PL000000013442,120.820574,29.589358,,
嵊山,PL000000057063,120.820574,29.589358,,
汝南郡,PL000000026338,114.355,33.0067,北魏,北朝魏_豫州
河南尹,PL000000023906,112.6193,34.7203,曹魏,三國魏_司州
穹隆山,PL000000010064,120.626374,31.264936,,
河南郡,PL000000023907,112.6193,34.7203,西晉,西晉_司州
禪房寺,PL000000027714,112.63,30.04,,
關隴,PL000000048198,109,34.5,,
武都郡,PL000000046344,105.6523,33.797,西晉,西晉_秦州
汲縣,PL000000024489,113.9675,35.3777,西晉,西晉_司州
女幾山,PL000000023765,111.842584,34.349834,,
揚州,PL000000008973,118.778,32.0514,西晉,西晉_揚州
徐州,PL000000010895,119.2896,32.4294,東晉,東晉_徐州
關左,PL000000048177,112.632,34.707,,
姑孰,PL000000015296,118.497741,31.571073,,
武陽,PL000000004166,113.044586,36.534706,晉,
長廣郡,PL000000020468,120.392,36.3197,前秦,前秦
新豐,PL000000042489,109.3826,34.4718,北魏,北朝魏_雍州
西郡,PL000000044721,101.5504,38.4379,北魏,北朝魏_沃野鎮
雲峯山,PL000000030433,113.2787,23.1363,,
雲峯寺,PL000000030442,113.2787,23.1363,,
玄集寺,PL000000000184,0,0,,
上明,PL000000027935,111.6754,30.3122,南齊,南朝齊_荊州
城山寺,PL000000013403,120.859994,30.035132,,
開封,PL000000023459,114.2917,34.5916,西晉,西晉_司州
八公山東寺,PL000000015261,116.837718,32.623815,,
竹林寺,PL000000000185,0,0,,
榆中,PL000000044688,104.036,36.036,北魏,北朝魏_河州
天竺寺,PL000000000186,0,0,,
長磧寺,PL000000000187,0,0,,
慈氏寺,PL000000000188,0,0,,
仙窟寺,PL000000047458,89.183069,42.941331,,
金華寺,PL000000047807,82.961697,41.716288,,
臺寺,PL000000049220,71.5,34,,
欣平縣,PL000000034726,104.1461,30.6837,,
河北,PL000000005163,110.6978,34.7249,北魏,北朝魏_司州
陀歷國,PL000000041897,80.096558,32.491583,,
證道寺,PL000000013058,119.945475,30.54785,南齊,
高陸,PL000000042697,109.0895,34.5329,北魏,北朝魏_雍州
武陵郡,PL000000029416,111.6999,29.034,南齊,南朝齊_郢州
彌勒精舍,PL000000000189,0,0,,
烏填曩國,PL000000048213,77,31,,
磁州,PL000000001604,114.3836,36.3583,北宋,北宋_河北西路
滏陽,PL000000001603,114.3836,36.3583,北宋,北宋_河北西路
仰山寺,PL000000001596,114.367687,36.374688,,
末光闥國,PL000000048214,77,31,,
靈巖,PL000000048188,112.55,37.87,,
濟南府,PL000000020278,117.0709,36.6855,金,金
文殊真容寺,PL000000020240,116.989,36.665435,,
三學寺,PL000000022579,117.510633,37.489812,,
西藏,PL000000041548,91.13279,29.651774,東漢,
汶上,PL000000021446,116.4949,35.7289,元,元_中書省
突甘斯旦麻,PL000000041549,91.32,30.53,,
懷州,PL000000047096,106.487,38.4043,西夏,西夏
孟州,PL000000024713,112.792,34.9025,元,元_中書省
潮陽,PL000000030773,116.6023,23.2596,元,元_江西行省
師子吼道場,PL000000000309,116.359041,39.910958,,
大護國仁王寺,PL000000000310,116.359041,39.910958,,
江浙等處行中書省,PL000000011454,120.1775,30.2928,元,元_江浙行省
福建路,PL000000017186,119.3256,26.0352,南宋,南宋_福建路
感本魯國,PL000000047609,89.177472,43.999145,,
廣寒殿,PL000000000269,116.359041,39.910958,,
定陶,PL000000022995,115.5759,35.0731,元,元_中書省
壽春,PL000000016344,116.7861,32.5747,北宋,北宋_淮南西路
襄陽府,PL000000027141,112.148,32.0485,南宋,南宋_京西南路
易州,PL000000002365,115.5033,39.3483,元,元_中書省
興國寺,PL000000002331,115.509953,39.359274,,
西夏,PL000000000114,106.2833,38.467,西夏,
寶雲殿,PL000000000270,116.359041,39.910958,,
大口行宮,PL000000048185,116.37,39.93,,
武定州,PL000000022583,117.5135,37.4818,明,明_山東
尼巴辣梵,PL000000048215,77.21,28.61,,
西天寺,PL000000008824,118.782131,32.008835,,
護國寺,PL000000000289,116.36908,39.934501,元,
大能仁寺,PL000000000300,116.359929,39.919536,,
陽臺山,PL000000000405,116.07015,40.070104,,
大覺寺,PL000000000424,116.099263,40.051242,,
西竺寺,PL000000000425,116.292185,39.958334,,
齊,PL000000020234,117.019942,36.667014,,
番經廠,PL000000000311,116.359041,39.910958,,
上生寺,PL000000002498,114.984323,38.516256,,
土魯蕃,PL000000047468,89.1898,42.9419,吐魯蕃,吐魯蕃
甘肅鎮,PL000000045199,100.459,38.9336,明,明_陝西
西林庵,PL000000008589,118.790617,32.060931,,
奉天門,PL000000008796,118.789373,32.041397,,
潭柘山,PL000000000430,116.095403,39.939077,,
崇法院,PL000000012180,121.546802,29.862334,,
寧海,PL000000012387,121.4343,29.2822,北宋,北宋_兩浙路
東掖山,PL000000014864,121.240916,28.949659,,
益建精舍,PL000000014887,121.140159,28.861977,,
神蹟石廟,PL000000014795,121.035602,29.148229,,
赤山寺,PL000000014313,121.420597,28.652665,,
昭慶寺,PL000000011463,120.150399,30.264182,吳越,
開元寺,PL000000009859,120.613418,31.295233,,
草堂,PL000000011645,120.104921,30.236481,,
靈鷲峯,PL000000011587,120.095719,30.239191,,
月桂峯,PL000000011588,120.124836,30.261628,,
長水寺,PL000000012727,120.765829,30.758326,,
真如寺,PL000000012699,120.747963,30.750641,唐,
錢塘,PL000000011516,120.1775,30.2928,北宋,北宋_兩浙路
南山天王院,PL000000011410,120.150672,30.276142,,
無為,PL000000016175,117.9202,31.2973,北宋,北宋_淮南西路
淨住寺,PL000000011492,120.179421,30.281321,,
句章,PL000000012435,121.325111,30.155543,明,
水月橋,PL000000012163,121.546802,29.862334,,
東廈,PL000000012210,0,0,,
石壁寺,PL000000012051,119.956468,30.051158,,
靈芝寺,PL000000011637,120.150536,30.243276,明,
祥符寺,PL000000012946,120.081825,30.896328,,
隱淪堂休室,PL000000012947,120.081825,30.896328,,
何山寺,PL000000057117,120.121083,30.859733,,
蒲頓,PL000000035046,103.46,30.41,,
靜林寺,PL000000034949,103.518812,30.590687,,
大悲閣,PL000000011411,120.150672,30.276142,,
南屏山,PL000000011589,120.143447,30.22784,慣用名,
嘉興,PL000000012747,120.7621,30.7661,北宋,北宋_兩浙路
弁山,PL000000012944,120.026308,30.937571,,
方圓菴,PL000000011626,120.106277,30.221973,北宋,
開元東閣,PL000000012501,120.651257,28.018192,,
妙果寺,PL000000012505,120.651257,28.018192,,
慧安,PL000000012492,120.695,27.997,,
法明寺,PL000000011679,120.124836,30.261628,,
松陽,PL000000015001,119.5046,28.4541,北宋,北宋_兩浙路
明慶寺,PL000000012091,120.156584,30.264004,元,
壽聖寺,PL000000014923,119.908051,28.449539,,
湖州,PL000000013009,120.1082,30.8636,北宋,北宋_兩浙路
隆平塔院,PL000000008499,121.119527,31.152525,,
勝果寺,PL000000012728,120.765829,30.758326,,
他化自在天,PL000000055509,0,0,,
蘭溪,PL000000013579,119.4876,29.2031,北宋,北宋_兩浙路
寶慧寺,PL000000011338,120.148229,30.269649,,
吳興,PL000000012949,120.127945,30.860974,北宋,
吳山,PL000000011367,120.159499,30.233329,慣用名,
鄞縣,PL000000012200,121.5515,29.8649,北宋,北宋_兩浙路
福泉,PL000000012273,121.786223,29.813239,,
延壽寺,PL000000012332,121.543052,29.820102,,
觀宗寺,PL000000012177,121.546613,29.862693,,
慶元府,PL000000012198,121.5515,29.8649,南宋,南宋_兩浙東路
玉京觀,PL000000014748,121.022899,29.169059,,
石橋惠澤潭,PL000000014427,121.058151,29.274952,,
華亭,PL000000008491,121.2366,31.0081,北宋,北宋_兩浙路
普照,PL000000013189,120.667982,30.010496,,
北禪寺,PL000000009889,120.626351,31.330753,南梁,
禪興寺,PL000000009906,120.617289,31.315633,,
水閣,PL000000009907,120.62454,31.320092,,
寶藏寺,PL000000012105,119.71869,30.238381,,
橫山,PL000000011770,120.285366,30.418186,,
虎跑夢泉,PL000000011595,120.125156,30.213211,慣用名,
思溪,PL000000012961,120.121083,30.859733,,
九峰山,PL000000035012,103.85583,31.406601,,
承天院,PL000000035022,103.958291,30.990735,,
戎州,PL000000036697,104.6721,28.7926,北宋,北宋_梓州路
覺林禪院,PL000000034076,106.6702,29.6156,,
寶梵塔,PL000000034676,0,0,,
莆田,PL000000017599,119.0195,25.4326,北宋,北宋_福建路
靈岩寺,PL000000017570,118.984436,25.428145,陳,
安養院,PL000000017571,118.984436,25.428145,,
代州,PL000000005467,112.9587,39.0599,北宋,北宋_河東路
行唐,PL000000000896,114.5533,38.4354,唐,唐_河北道
佛道店,PL000000048186,0,0,,
報慈寺,PL000000023296,114.342437,34.795015,北宋,
清涼寺,PL000000017783,118.5983,24.9083,北宋,
寶閣院,PL000000012912,120.5133,30.7255,北宋,
善住閣,PL000000008463,121.23371,31.006781,北宋,
覺嚴寺,PL000000023297,114.4351,34.7591,北宋,
晉江,PL000000017904,118.5983,24.9083,北宋,北宋_福建路
孤山,PL000000011560,120.137943,30.25349,,
開封府,PL000000023469,114.4351,34.7591,北宋,北宋_京畿路
東錢湖,PL000000012307,121.654047,29.759839,,
白雲菴,PL000000011339,120.148229,30.269649,,
南湖懺堂,PL000000012211,0,0,,
南安,PL000000018005,118.536,24.9567,北宋,北宋_福建路
金華,PL000000013512,119.6586,29.1034,南宋,南宋_兩浙東路
泉州,PL000000017903,118.5983,24.9083,北宋,北宋_福建路
黎城,PL000000004231,113.3894,36.5037,北宋,北宋_河東路
延祥院,PL000000004111,113.111158,36.194892,,
青臺鎮,PL000000025388,112.9062,32.9383,北宋,北宋_京西南路
樂清,PL000000012638,120.9664,28.1292,北宋,北宋_兩浙路
資福院,PL000000012506,120.651257,28.018192,,
白蓮寺,PL000000012158,121.54679,29.877462,,
寧海,PL000000012386,121.4343,29.2822,南宋,南宋_兩浙東路
玉溪寺,PL000000014365,121.377382,29.116174,唐,
車溪,PL000000012688,120.765829,30.758326,,
餘姚,PL000000012426,121.1685,30.044,北宋,北宋_兩浙路
慈谿,PL000000012221,121.4468,29.9905,南宋,南宋_兩浙東路
圓湛菴,PL000000012218,121.552659,29.890344,,
清修,PL000000012181,121.546802,29.862334,,
師子巖,PL000000012164,121.546802,29.862334,,
無畏堂,PL000000012182,121.546802,29.862334,,
奉化,PL000000012479,121.4157,29.6502,南宋,南宋_兩浙東路
厲氏菴,PL000000014799,121.002438,29.147117,,
德雲庵,PL000000011340,120.148229,30.269649,,
妙蓮堂,PL000000012469,121.401474,29.657409,,
天華寺,PL000000013396,120.809331,30.006827,後周,
無量壽佛閣,PL000000013397,120.809331,30.006827,沒有給定朝代,
日鑄山,PL000000013289,120.490998,30.084642,,
帝舜祠,PL000000013280,120.490998,30.084642,,
道味山,PL000000013290,120.490998,30.084642,,
一相庵,PL000000013308,120.490998,30.084642,,
衢州,PL000000013659,118.8764,28.9555,北宋,北宋_兩浙路
法輪寺,PL000000014343,121.257536,28.653108,,
大士殿,PL000000011641,120.08939,30.230199,,
千佛閣,PL000000012320,121.790879,29.806393,,
廣壽寺,PL000000012183,121.546802,29.862334,,
昌國,PL000000013793,122.1099,30.0137,北宋,北宋_兩浙路
胊山,PL000000013780,122.102292,30.022017,,
祖印寺,PL000000013784,122.101253,30.020741,,
法昌寺,PL000000014924,119.908051,28.449539,,
淨名寺,PL000000012629,120.958171,28.126131,,
普和寺,PL000000012190,121.546802,29.862334,,
嘉興,PL000000012743,120.7621,30.7661,南宋,南宋_兩浙西路
十六觀堂,PL000000011642,120.08939,30.230199,,
重華宮,PL000000011561,120.123893,30.249145,,
橫山,PL000000013118,119.675228,30.641254,,
閱世堂,PL000000012798,120.941402,30.520915,,
祥符寺,PL000000012705,120.765829,30.758326,,
南林,PL000000012879,121.017153,30.698745,,
平湖,PL000000012887,121.0212,30.7028,明,明_浙江
僊潭,PL000000013064,119.963508,30.537551,,
能仁寺,PL000000013220,120.573326,29.990333,晉,
六經堂,PL000000012212,0,0,,
青玉軒,PL000000012213,0,0,,
山陰,PL000000013257,120.5871,30.0031,南宋,南宋_兩浙東路
保安院,PL000000011714,120.259763,30.186275,,
戒珠寺,PL000000013218,120.581943,30.010684,東晉,
妙相寺,PL000000012379,121.420661,29.295747,,
觀音教寺,PL000000012258,121.715207,29.957941,,
錢清堰,PL000000011744,120.4086,30.1367,南宋,南宋_兩浙東路
廣福寺,PL000000013296,120.595385,29.875469,後晉,
梅山,PL000000013198,120.579934,30.062276,,
梅市,PL000000013281,120.490998,30.084642,,
真定,PL000000000864,114.5733,38.1394,北宋,北宋_河北西路
燕趙宋衛,PL000000048180,114.46,38.03,,
覺山,PL000000000282,116.359041,39.910958,,
樂清,PL000000012637,120.9664,28.1292,南宋,南宋_兩浙東路
飛泉寺,PL000000012628,120.958171,28.126131,,
定海,PL000000012267,121.7205,29.9522,北宋,北宋_兩浙路
月波寺,PL000000012333,121.658526,29.788287,,
東菴,PL000000011643,120.08939,30.230199,,
鹽官,PL000000012857,120.5444,30.4039,南宋,南宋_兩浙西路
象田山,PL000000013197,120.578829,29.991451,,
資教寺,PL000000011711,120.22411,30.155115,,
正覺寺,PL000000009854,120.625403,31.309046,沒有給定朝代,
浙西,PL000000011310,120.148229,30.269649,,
毛氏菴,PL000000011680,120.124836,30.261628,,
慈雲塔,PL000000011652,120.12652,30.213094,,
西河,PL000000006218,111.7884,37.2629,北宋,北宋_河東路
大中寺,PL000000006201,111.787852,37.259392,唐,
壽聖寺,PL000000006208,111.781543,37.264461,,
普照寺,PL000000024018,112.840214,34.164848,,
鄂城寺,PL000000025237,112.528766,32.988111,,
靈山寺,PL000000025238,112.528766,32.988111,,
臨汾,PL000000005708,111.5247,36.0775,北宋,北宋_河東路
洪洞,PL000000005795,111.6922,36.2589,北宋,北宋_河東路
南陽,PL000000025213,112.5444,33.001,北宋,北宋_京西南路
觀音院,PL000000025198,112.539591,33.003986,,
報恩寺,PL000000025199,112.539591,33.003986,,
惠力寺,PL000000012834,120.688911,30.532631,元,
甞樂,PL000000012919,120.56103,30.632894,,
別峰蘭若,PL000000012734,120.765829,30.758326,,
定海,PL000000012266,121.7205,29.9522,南宋,南宋_兩浙東路
湖心寺,PL000000012176,121.539445,29.869148,,
大雄山,PL000000011769,120.014607,30.365469,,
禪惠寺,PL000000010870,119.179248,32.274827,,
擇陽寺,PL000000012334,121.543052,29.820102,,
藥師殿,PL000000014173,122.383024,29.987846,,
治平寺,PL000000012093,119.204893,30.165522,唐,
三河站,PL000000012022,119.5121,29.3849,元,元_江浙行省
淨土院,PL000000000313,116.359041,39.910958,,
鄭州,PL000000023078,113.6505,34.7573,元,元_河南江北行省
天寧寺,PL000000024088,114.282471,36.121801,後周,
真定路,PL000000000861,114.5733,38.1394,元,元_中書省
明月山,PL000000024649,112.950721,35.087557,,
大洪濟寺,PL000000024825,113.822774,34.026759,,
定海,PL000000012265,121.7205,29.9522,元,元_江浙行省
東皋寺,PL000000012215,121.45395,29.974503,,
大中祥符寺,PL000000012207,121.544243,29.867303,北宋,
普覺寺,PL000000046346,104.6867,32.9478,,
河東,PL000000005210,110.3291,34.8302,元,元_中書省
寧海,PL000000012385,121.4343,29.2822,元,元_江浙行省
隆壽教寺,PL000000011341,120.148229,30.269649,,
杭州府,PL000000011508,120.1775,30.2928,明,明_浙江
紹興府,PL000000013259,120.5871,30.0031,南宋,南宋_兩浙東路
深居精舍,PL000000013301,120.595385,29.875469,,
雲門山,PL000000013282,120.534995,29.843339,,
永興,PL000000002783,115.2247,40.3759,元,元_中書省
佛子山,PL000000004429,113.273961,35.775373,,
法雲蘭若,PL000000002779,115.213321,40.379197,,
靈石,PL000000004837,111.7856,36.8416,元,元_中書省
大雲寺,PL000000004224,113.387169,36.502375,,
南京路,PL000000023305,114.3525,34.7847,,
靈谷寺,PL000000008741,118.863,32.0575,南梁,
大明門,PL000000000251,116.416336,39.928604,,
萬佛山,PL000000000431,116.095403,39.939077,,
雞鳴山,PL000000002584,115.280992,40.500885,,
慧聚寺,PL000000000433,116.079962,39.868922,隋,
阜城,PL000000003617,116.1543,37.8673,明,明_京師
渾河,PL000000048190,124.631,41.453,,
寶奎寺,PL000000011836,120.295054,30.421787,,
崇慶寺,PL000000008479,121.192078,31.031678,,
會稽,PL000000013253,120.5871,30.0031,明,明_浙江
寶林寺,PL000000011993,119.518899,29.571584,,
錢塘,PL000000011509,120.1775,30.2928,明,明_浙江
慧日峯,PL000000011590,120.124836,30.261628,,
崇福庵,PL000000011441,120.165034,30.244614,,
瞻博迦室,PL000000011413,120.150672,30.276142,,
永康,PL000000013624,120.034,28.8959,元,元_江浙行省
湖州路,PL000000013003,120.1082,30.8636,元,元_江浙行省
綿州,PL000000035417,104.7578,31.4587,元,元_四川行省
長沙,PL000000028654,112.9867,28.1973,元,元_湖廣行省
義烏,PL000000013591,120.0804,29.2987,元,元_江浙行省
涼州衛,PL000000045058,102.6438,37.9272,明,明_陝西
安陽,PL000000024076,114.3548,36.0976,元,元_中書省
隴西,PL000000046124,104.6444,35.0071,元,元_陝西行省
寶覺寺,PL000000010238,120.639621,31.160071,,
大慈寺,PL000000010028,120.478605,31.385849,,
贛州府,PL000000019107,114.9409,25.8459,明,明_江西
馬當山,PL000000016615,117.481444,30.655205,,
太和殿,PL000000008797,118.789373,32.041397,,
湯鎮,PL000000011702,120.259763,30.186275,,
智門寺,PL000000012356,121.75345,29.478761,,
普寧寺,PL000000011669,120.144788,30.233283,北宋,
蒙堂,PL000000011849,119.7604,30.382502,,
廬陵,PL000000019376,114.9798,27.1021,明,明_江西
弘慶禪寺,PL000000000312,116.359041,39.910958,,
水月庵,PL000000010747,119.460016,32.7017,,
法至寺,PL000000010289,120.853395,32.012424,,
饒益寺,PL000000043339,110.156232,34.765847,南梁,
天龍洞,PL000000004211,113.429849,36.19994,,
仙洞,PL000000005678,111.52073,36.08045,,
鴻祐寺,PL000000003720,112.556269,37.872982,,
萬佛寺,PL000000003729,112.543369,37.869931,,
江浦,PL000000009004,118.6266,32.0637,明,明_南京
馬鞍山,PL000000000432,116.056774,39.863029,沒有給定朝代,
宣武門,PL000000000346,116.351995,39.8728,,
承恩寺,PL000000000360,116.351995,39.8728,,
文華殿,PL000000000252,116.416336,39.928604,,
仁和,PL000000011504,120.1775,30.2928,清,清_浙江
法輪寺,PL000000011495,120.161955,30.265928,明,
廣德州,PL000000008865,118.778,32.0514,明,
天池庵,PL000000013059,119.840844,30.637279,,
圓證寺,PL000000012948,120.081825,30.896328,,
法雲堂,PL000000012766,120.709055,30.866767,,
昆山,PL000000010197,120.9572,31.3847,明,明_南京
玉皇山,PL000000011368,120.14817,30.21937,,
吳縣,PL000000009992,120.6276,31.3114,明,明_南京
湖州府,PL000000013000,120.1082,30.8636,明,明_浙江
支道林,PL000000009957,120.59687,31.312837,,
留山寺,PL000000025200,112.539591,33.003986,,
淨業堂,PL000000009028,118.954176,32.154152,,
淮雲寺,PL000000010270,121.104031,31.452035,,
蕪湖,PL000000015119,118.3715,31.3338,明,明_南京
龍化庵,PL000000008590,118.790617,32.060931,,
宛平,PL000000000324,116.3779,39.9306,明,明_京師
廣應寺,PL000000000416,116.199346,40.003571,,
紫霞蘭若,PL000000005253,113.574485,39.063409,,
師子窩,PL000000005340,113.498524,39.003624,,
萬佛琉璃塔,PL000000005343,113.538523,39.055424,,
千佛寺,PL000000000292,116.38079,39.945488,,
慈因寺,PL000000000303,116.354578,39.924339,,
古南臺,PL000000005320,113.523402,38.912637,,
營山,PL000000036457,106.5736,31.0754,明,明_四川
雲華山,PL000000036380,0,0,,
馬祖庵,PL000000018602,115.870273,28.660144,,
獅子巖,PL000000018946,115.758807,29.352371,,
龍華寺,PL000000000288,116.382419,39.943721,明,
柏林寺,PL000000000255,116.413714,39.944996,,
十剎海寺,PL000000000314,116.359041,39.910958,,
杲日寺,PL000000000239,116.401667,39.904258,,
穀積山,PL000000000449,116.137143,39.747827,,
德勝門,PL000000000273,116.373301,39.94858,,
普同塔,PL000000000315,116.359041,39.910958,,
南海,PL000000030449,113.2643,23.1335,明,明_廣東
蘄州路,PL000000028104,115.3574,30.053,元,元_河南江北行省
黃州府,PL000000027955,114.8743,30.446,明,明_湖廣
九峰山,PL000000026492,114.494637,30.511179,,
唐縣,PL000000002236,114.9788,38.7408,明,明_京師
五乳峯,PL000000023254,113.047972,34.454766,,
石城,PL000000048178,0,0,,
廣濟蘭若,PL000000011698,120.42582,30.168895,沒有給定朝代,
嘉興,PL000000012739,120.7621,30.7661,明,明_浙江
江西承宣布政使司,PL000000018572,115.9064,28.6738,明,明_江西
仁和,PL000000011507,120.1775,30.2928,明,明_浙江
東昌府,PL000000022302,115.9981,36.4469,明,明_山東
上方寺,PL000000011497,120.179421,30.281321,,
長壽庵,PL000000011498,120.179421,30.281321,,
清源,PL000000017628,118.641,25.4009,唐,唐_江南東道
六眸峰,PL000000017568,119.290851,26.103322,,
東塔,PL000000017575,118.9114,25.427538,,
靜安鄉,PL000000014399,121.002438,29.147117,,
福唐院,PL000000014801,121.095482,28.99562,,
隱龍院,PL000000014800,121.002438,29.147117,,
瑞龍寺,PL000000011499,120.1775,30.2928,,
荊江,PL000000048194,113.142,29.439,,
西關,PL000000011354,120.150672,30.276142,,
白馬庵,PL000000017420,119.274835,25.636524,沒有給定朝代,
湧泉寺,PL000000017195,119.390614,26.058777,唐,
漳州,PL000000018020,117.6614,24.5104,南宋,南宋_廣南東路
萬壽保福淨眾禪寺,PL000000018013,117.683128,24.458637,,
喝水巖,PL000000017196,119.390537,26.058335,,
龜山寺,PL000000018546,119.783041,26.884136,唐,
羅山院,PL000000017119,119.302525,26.081393,沒有給定朝代,
洪塘橋,PL000000017200,119.125519,26.154199,,
永樂,PL000000005160,110.5228,34.6203,唐,唐_河東道
明招山,PL000000013538,119.885256,28.940152,,
光孝寺,PL000000011119,119.90622,32.493073,,
大佛殿,PL000000011850,119.7604,30.382502,,
法堂,PL000000011817,119.7604,30.382502,,
陳司徒廟,PL000000013649,118.867053,28.971987,,
江郎巖,PL000000013639,118.867053,28.971987,,
麗景門,PL000000023406,114.440021,34.756704,,
溫室院,PL000000023616,112.3578,34.6485,,
長興寺,PL000000042662,108.605273,34.108609,,
大章山,PL000000017138,119.315151,26.043823,,
永泰縣,PL000000017263,118.9426,25.8663,唐,唐_江南東道
小界山,PL000000019718,115.767792,28.165447,,
苧溪,PL000000017547,118.031733,24.651712,,
烏岩山,PL000000017929,118.095485,24.953381,,
湖頭鎮,PL000000017930,118.181506,25.058606,,
豐城,PL000000019733,115.7944,28.1966,唐,唐_江南西道
光睦寺,PL000000008591,118.790617,32.060931,,
開先寺,PL000000018959,115.984047,29.472766,南唐,
淨德寺,PL000000008592,118.790617,32.060931,,
寶應禪院南院,PL000000024015,112.789207,34.151908,,
汝水,PL000000023039,114.574666,32.841989,,
白雲寺,PL000000024016,112.912506,34.235392,北魏,
安福,PL000000019549,114.617,27.3814,北宋,北宋_江南西路
長沙,PL000000028660,112.9867,28.1973,北宋,北宋_荊湖南路
牛首峰,PL000000018783,115.984829,29.673228,,
九峯寺,PL000000019662,114.919584,28.237763,,
南康軍,PL000000018976,116.0498,29.4524,北宋,北宋_江南東路
雙林寺,PL000000019709,115.38224,28.886672,,
上藍山,PL000000019774,115.372193,28.422022,,
護國院,PL000000019779,115.372193,28.422022,,
中峰院,PL000000017109,119.290851,26.103322,,
太平寺,PL000000017147,119.315151,26.043823,,
澄心堂,PL000000008871,118.760979,32.033295,,
了山,PL000000028615,113.08,28.26,,
歐峰,PL000000018785,115.984829,29.673228,,
宏覺塔院,PL000000018813,115.984829,29.673228,,
芝山寺,PL000000020135,116.674456,28.996828,,
饒州,PL000000020173,116.6725,28.993,北宋,北宋_江南東路
拔舌地獄,PL000000055514,0,0,,
萊州,PL000000020928,119.9476,37.1743,北宋,北宋_京東東路
南禪寺,PL000000020907,119.936985,37.177548,,
汝州,PL000000024044,112.8461,34.1611,五代十國,五代十國_晉
首山,PL000000024875,113.474704,33.811982,,
廣教院,PL000000023933,113.352443,33.629876,,
能仁寺,PL000000004245,112.872292,36.12066,,
冀州,PL000000003645,115.5734,37.5652,北宋,北宋_河北東路
保壽院,PL000000002332,115.494566,39.347429,,
湘陰,PL000000029334,112.8889,28.6753,北宋,北宋_荊湖南路
神鼎山,PL000000029361,113.122412,28.693232,,
廣州,PL000000030461,113.2643,23.1335,北宋,北宋_廣南東路
谷隱山,PL000000027129,112.13559,32.04501,,
廣慧院,PL000000024019,112.840214,34.164848,,
三交口,PL000000003751,112.5736,37.9329,北宋,北宋_河東路
鐵佛寺,PL000000005590,111.500627,39.438591,唐,
太陽山,PL000000027460,113.119582,31.018539,,
江夏,PL000000026468,114.3171,30.5461,北宋,北宋_荊湖北路
崇孝寺,PL000000008844,118.780352,32.017295,,
全州,PL000000032339,111.0733,25.9309,北宋,北宋_荊湖南路
河東,PL000000005214,110.3236,34.8458,北宋,北宋_永興軍路
筠州,PL000000019789,115.3809,28.4245,北宋,北宋_江南西路
宜春,PL000000019607,114.3844,27.7932,北宋,北宋_江南西路
南源山,PL000000018729,113.865325,27.618992,,
汾州,PL000000006219,111.7884,37.2629,北宋,北宋_河東路
道吾寺,PL000000028724,113.579246,28.205936,唐,
興化寺,PL000000028619,113.08,28.26,,
潭州,PL000000028662,112.9867,28.1973,北宋,北宋_荊湖南路
高安,PL000000019788,115.3809,28.4245,北宋,北宋_江南西路
法華寺,PL000000015492,116.308799,30.45422,,
白雲山,PL000000015495,116.341977,30.522469,,
海會寺,PL000000015503,116.344285,30.519235,沒有給定朝代,
琅琊山,PL000000015725,118.26908,32.279255,,
澧陽,PL000000029497,111.7656,29.6393,北宋,北宋_荊湖北路
滁州,PL000000015718,118.3132,32.3158,北宋,北宋_淮南東路
常州,PL000000009737,119.9613,31.7815,北宋,北宋_兩浙路
資聖院,PL000000011415,120.150672,30.276142,,
功臣山,PL000000012090,119.73,30.23,沒有給定朝代,
淨土院,PL000000012108,119.71869,30.238381,,
因聖寺,PL000000010974,119.464843,32.200408,,
隱靜寺,PL000000015146,118.328722,31.013438,沒有給定朝代,
經山,PL000000011033,119.677018,32.071678,,
慈谿,PL000000012222,121.4468,29.9905,北宋,北宋_兩浙路
小溪,PL000000035821,105.5787,30.5035,北宋,北宋_梓州路
興聖院,PL000000034677,0,0,,
善覺院,PL000000023520,112.447719,34.62127,,
穎昌府,PL000000024831,113.8288,34.0306,北宋,6
菩提院,PL000000023669,112.457826,34.620891,,
圃田鎮,PL000000023081,113.8054,34.7546,北宋,北宋_京畿路
會聖岩,PL000000015437,117.283572,30.921477,,
淨因禪院,PL000000023416,114.347614,34.794613,,
燒朱院,PL000000023312,114.348564,34.791485,,
化成殿,PL000000023407,114.440021,34.756704,,
曹門,PL000000023408,114.440021,34.756704,,
華嚴禪院,PL000000023421,114.440021,34.756704,,
懶瓚岩,PL000000028926,112.730016,27.243995,,
芭蕉庵,PL000000028949,112.730016,27.243995,,
保真庵,PL000000028950,112.730016,27.243995,,
衡山,PL000000028995,112.8609,27.2447,北宋,北宋_荊湖南路
郴州,PL000000029669,113.0335,25.8017,北宋,北宋_荊湖南路
天堂,PL000000055515,0,0,,
桐城,PL000000015580,116.9475,31.0512,北宋,北宋_淮南西路
福昌寺,PL000000027852,112.424664,30.041822,,
德山,PL000000029432,111.686697,28.95351,,
武陵溪,PL000000029395,111.6999,29.034,,
遂州,PL000000035822,105.5787,30.5035,北宋,北宋_梓州路
